,u,i,ts,label,idx
4658,177,286,1083324988.0,0,4659
4659,222,35,1083325025.0,0,4660
4660,99,27,1083325027.0,0,4661
4661,222,151,1083325041.0,0,4662
4662,177,233,1083325072.0,0,4663
4663,27,300,1083325116.0,0,4664
4664,233,300,1083325151.0,0,4665
4665,222,151,1083325166.0,0,4666
4666,300,27,1083325194.0,0,4667
4667,99,27,1083325241.0,0,4668
4668,186,27,1083325245.0,0,4669
4669,300,233,1083325251.0,0,4670
4670,155,134,1083325292.0,0,4671
4671,149,305,1083325323.0,0,4672
4672,233,300,1083325331.0,0,4673
4673,27,300,1083325332.0,0,4674
4674,177,233,1083325359.0,0,4675
4675,300,233,1083325405.0,0,4676
4676,99,27,1083325426.0,0,4677
4677,177,354,1083325439.0,0,4678
4678,27,150,1083325441.0,0,4679
4679,300,27,1083325464.0,0,4680
4680,233,300,1083325478.0,0,4681
4681,27,300,1083325489.0,0,4682
4682,300,233,1083325495.0,0,4683
4683,300,233,1083325517.0,0,4684
4684,186,27,1083325518.0,0,4685
4685,300,27,1083325547.0,0,4686
4686,99,27,1083325557.0,0,4687
4687,27,300,1083325585.0,0,4688
4688,134,155,1083325596.0,0,4689
4689,177,377,1083325658.0,0,4690
4690,186,377,1083325662.0,0,4691
4691,99,27,1083325710.0,0,4692
4692,177,371,1083325775.0,0,4693
4693,149,354,1083325935.0,0,4694
4694,149,154,1083326040.0,0,4695
4695,99,27,1083326439.0,0,4696
4696,110,1473,1083326466.0,0,4697
4697,99,27,1083326558.0,0,4698
4698,110,109,1083326757.0,0,4699
4699,52,377,1083326906.0,0,4700
4700,169,182,1083327170.0,0,4701
4701,169,27,1083327231.0,0,4702
4702,169,27,1083327755.0,0,4703
4703,169,27,1083328184.0,0,4704
4704,27,169,1083328922.0,0,4705
4705,299,150,1083329343.0,0,4706
4706,299,150,1083329363.0,0,4707
4707,299,150,1083329391.0,0,4708
4708,299,150,1083329403.0,0,4709
4709,299,150,1083329436.0,0,4710
4710,299,150,1083329623.0,0,4711
4711,164,168,1083333640.0,0,4712
4712,15,262,1083337683.0,0,4713
4713,288,213,1083342467.0,0,4714
4714,31,89,1083344234.0,0,4715
4715,6,278,1083344445.0,0,4716
4716,31,318,1083345312.0,0,4717
4717,31,318,1083345755.0,0,4718
4718,262,218,1083345802.0,0,4719
4719,239,245,1083346279.0,0,4720
4720,239,46,1083347033.0,0,4721
4721,151,46,1083347079.0,0,4722
4722,193,99,1083347095.0,0,4723
4723,274,135,1083347118.0,0,4724
4724,262,103,1083347161.0,0,4725
4725,262,15,1083347189.0,0,4726
4726,193,305,1083347328.0,0,4727
4727,272,218,1083347471.0,0,4728
4728,103,99,1083348547.0,0,4729
4729,177,377,1083348827.0,0,4730
4730,177,185,1083349446.0,0,4731
4731,177,103,1083349471.0,0,4732
4732,302,191,1083349493.0,0,4733
4733,185,206,1083349494.0,0,4734
4734,177,1474,1083349516.0,0,4735
4735,177,185,1083349545.0,0,4736
4736,177,1011,1083349593.0,0,4737
4737,177,103,1083349621.0,0,4738
4738,185,134,1083349636.0,0,4739
4739,177,185,1083349660.0,0,4740
4740,177,302,1083349691.0,0,4741
4741,134,185,1083349954.0,0,4742
4742,134,185,1083349979.0,0,4743
4743,185,134,1083350157.0,0,4744
4744,206,185,1083350205.0,0,4745
4745,134,185,1083350271.0,0,4746
4746,134,185,1083350293.0,0,4747
4747,206,185,1083350326.0,0,4748
4748,185,206,1083350462.0,0,4749
4749,185,134,1083350477.0,0,4750
4750,206,185,1083350606.0,0,4751
4751,185,206,1083350618.0,0,4752
4752,194,134,1083350747.0,0,4753
4753,185,206,1083350766.0,0,4754
4754,194,99,1083350807.0,0,4755
4755,206,185,1083351004.0,0,4756
4756,185,206,1083351078.0,0,4757
4757,15,224,1083351372.0,0,4758
4758,264,239,1083351830.0,0,4759
4759,105,286,1083352164.0,0,4760
4760,264,218,1083352438.0,0,4761
4761,264,218,1083352444.0,0,4762
4762,105,160,1083352478.0,0,4763
4763,105,218,1083352647.0,0,4764
4764,264,305,1083352800.0,0,4765
4765,264,305,1083352801.0,0,4766
4766,264,305,1083352807.0,0,4767
4767,206,185,1083352945.0,0,4768
4768,245,303,1083353286.0,0,4769
4769,239,245,1083353384.0,0,4770
4770,239,129,1083353593.0,0,4771
4771,303,245,1083353747.0,0,4772
4772,283,35,1083353804.0,0,4773
4773,19,301,1083354018.0,0,4774
4774,212,287,1083354339.0,0,4775
4775,304,305,1083354503.0,0,4776
4776,218,303,1083354806.0,0,4777
4777,99,275,1083354838.0,0,4778
4778,264,218,1083354987.0,0,4779
4779,218,206,1083355057.0,0,4780
4780,133,150,1083355214.0,0,4781
4781,133,26,1083355309.0,0,4782
4782,85,274,1083355579.0,0,4783
4783,160,105,1083355681.0,0,4784
4784,160,99,1083355729.0,0,4785
4785,264,218,1083355827.0,0,4786
4786,303,218,1083356085.0,0,4787
4787,177,305,1083356181.0,0,4788
4788,177,212,1083356219.0,0,4789
4789,305,134,1083356345.0,0,4790
4790,104,99,1083356462.0,0,4791
4791,12,102,1083356545.0,0,4792
4792,305,298,1083356634.0,0,4793
4793,305,149,1083356924.0,0,4794
4794,29,377,1083357006.0,0,4795
4795,232,151,1083357053.0,0,4796
4796,134,323,1083357160.0,0,4797
4797,305,1475,1083358463.0,0,4798
4798,275,99,1083358713.0,0,4799
4799,306,322,1083358855.0,0,4800
4800,149,305,1083358864.0,0,4801
4801,35,222,1083358885.0,0,4802
4802,35,222,1083358947.0,0,4803
4803,197,211,1083359029.0,0,4804
4804,30,1459,1083359133.0,0,4805
4805,30,134,1083359145.0,0,4806
4806,168,99,1083359189.0,0,4807
4807,24,289,1083359230.0,0,4808
4808,30,64,1083359274.0,0,4809
4809,218,303,1083359292.0,0,4810
4810,20,265,1083359301.0,0,4811
4811,218,276,1083359352.0,0,4812
4812,16,171,1083359421.0,0,4813
4813,20,218,1083359473.0,0,4814
4814,24,129,1083359521.0,0,4815
4815,20,16,1083359533.0,0,4816
4816,182,169,1083359571.0,0,4817
4817,272,182,1083359592.0,0,4818
4818,20,573,1083359610.0,0,4819
4819,272,16,1083359620.0,0,4820
4820,169,182,1083359662.0,0,4821
4821,182,169,1083359796.0,0,4822
4822,105,134,1083359871.0,0,4823
4823,105,23,1083360329.0,0,4824
4824,8,1476,1083360333.0,0,4825
4825,170,240,1083360347.0,0,4826
4826,169,182,1083360559.0,0,4827
4827,105,104,1083360608.0,0,4828
4828,276,218,1083361240.0,0,4829
4829,180,145,1083361503.0,0,4830
4830,307,226,1083361663.0,0,4831
4831,307,373,1083361686.0,0,4832
4832,277,27,1083361762.0,0,4833
4833,180,109,1083362027.0,0,4834
4834,180,64,1083362077.0,0,4835
4835,308,307,1083362141.0,0,4836
4836,174,167,1083362319.0,0,4837
4837,283,35,1083362438.0,0,4838
4838,283,15,1083362610.0,0,4839
4839,256,211,1083362722.0,0,4840
4840,134,105,1083362860.0,0,4841
4841,27,305,1083362953.0,0,4842
4842,27,289,1083362973.0,0,4843
4843,27,277,1083363028.0,0,4844
4844,256,276,1083363126.0,0,4845
4845,51,429,1083363294.0,0,4846
4846,274,589,1083363295.0,0,4847
4847,123,233,1083363410.0,0,4848
4848,277,27,1083363467.0,0,4849
4849,283,150,1083363467.0,0,4850
4850,309,213,1083363513.0,0,4851
4851,151,232,1083363532.0,0,4852
4852,309,29,1083363572.0,0,4853
4853,222,35,1083363628.0,0,4854
4854,309,151,1083363691.0,0,4855
4855,222,1459,1083363692.0,0,4856
4856,228,276,1083363693.0,0,4857
4857,277,239,1083363780.0,0,4858
4858,222,265,1083363985.0,0,4859
4859,265,222,1083364142.0,0,4860
4860,155,127,1083364175.0,0,4861
4861,283,150,1083364215.0,0,4862
4862,155,139,1083364245.0,0,4863
4863,149,265,1083364769.0,0,4864
4864,213,99,1083365281.0,0,4865
4865,145,243,1083365356.0,0,4866
4866,145,180,1083365387.0,0,4867
4867,213,113,1083365435.0,0,4868
4868,260,227,1083365527.0,0,4869
4869,260,237,1083365539.0,0,4870
4870,213,228,1083365562.0,0,4871
4871,213,165,1083365601.0,0,4872
4872,228,213,1083365636.0,0,4873
4873,213,228,1083365702.0,0,4874
4874,228,213,1083365789.0,0,4875
4875,193,305,1083365808.0,0,4876
4876,283,228,1083365820.0,0,4877
4877,154,26,1083365831.0,0,4878
4878,213,228,1083365860.0,0,4879
4879,228,213,1083365928.0,0,4880
4880,27,277,1083365941.0,0,4881
4881,27,289,1083365954.0,0,4882
4882,309,213,1083365962.0,0,4883
4883,27,213,1083365967.0,0,4884
4884,283,228,1083365974.0,0,4885
4885,309,228,1083366022.0,0,4886
4886,6,277,1083366146.0,0,4887
4887,213,228,1083366154.0,0,4888
4888,283,228,1083366176.0,0,4889
4889,6,232,1083366212.0,0,4890
4890,228,213,1083366252.0,0,4891
4891,6,99,1083366267.0,0,4892
4892,213,228,1083366338.0,0,4893
4893,228,213,1083366409.0,0,4894
4894,283,228,1083366417.0,0,4895
4895,99,104,1083366464.0,0,4896
4896,213,228,1083366482.0,0,4897
4897,99,275,1083366488.0,0,4898
4898,228,213,1083366569.0,0,4899
4899,218,276,1083366655.0,0,4900
4900,213,228,1083366699.0,0,4901
4901,283,15,1083366835.0,0,4902
4902,228,213,1083366869.0,0,4903
4903,185,206,1083366883.0,0,4904
4904,227,260,1083366912.0,0,4905
4905,283,228,1083366953.0,0,4906
4906,227,237,1083366972.0,0,4907
4907,213,228,1083367234.0,0,4908
4908,228,213,1083367358.0,0,4909
4909,213,228,1083367560.0,0,4910
4910,277,27,1083367654.0,0,4911
4911,228,213,1083367695.0,0,4912
4912,228,213,1083367719.0,0,4913
4913,15,103,1083367816.0,0,4914
4914,310,195,1083367829.0,0,4915
4915,213,228,1083367866.0,0,4916
4916,275,99,1083367874.0,0,4917
4917,8,1477,1083368202.0,0,4918
4918,8,1477,1083368209.0,0,4919
4919,288,213,1083368353.0,0,4920
4920,311,15,1083368629.0,0,4921
4921,293,183,1083368664.0,0,4922
4922,74,15,1083368707.0,0,4923
4923,241,371,1083368742.0,0,4924
4924,312,162,1083368757.0,0,4925
4925,241,701,1083368985.0,0,4926
4926,313,139,1083369119.0,0,4927
4927,230,298,1083369266.0,0,4928
4928,313,327,1083369283.0,0,4929
4929,27,213,1083369720.0,0,4930
4930,27,277,1083369736.0,0,4931
4931,314,1478,1083369796.0,0,4932
4932,280,1477,1083369836.0,0,4933
4933,20,265,1083369913.0,0,4934
4934,20,265,1083369943.0,0,4935
4935,222,265,1083370207.0,0,4936
4936,280,281,1083370347.0,0,4937
4937,241,305,1083370813.0,0,4938
4938,241,237,1083370916.0,0,4939
4939,241,262,1083371092.0,0,4940
4940,311,152,1083371200.0,0,4941
4941,311,152,1083371209.0,0,4942
4942,311,1438,1083371301.0,0,4943
4943,241,262,1083371496.0,0,4944
4944,20,104,1083371920.0,0,4945
4945,256,211,1083372099.0,0,4946
4946,298,305,1083372535.0,0,4947
4947,106,347,1083372650.0,0,4948
4948,177,305,1083373569.0,0,4949
4949,233,123,1083373718.0,0,4950
4950,19,314,1083373723.0,0,4951
4951,177,228,1083373791.0,0,4952
4952,177,286,1083373870.0,0,4953
4953,285,316,1083374156.0,0,4954
4954,15,344,1083374740.0,0,4955
4955,315,275,1083374861.0,0,4956
4956,197,211,1083375076.0,0,4957
4957,6,146,1083375114.0,0,4958
4958,17,254,1083375115.0,0,4959
4959,6,277,1083375292.0,0,4960
4960,260,227,1083375357.0,0,4961
4961,197,211,1083375527.0,0,4962
4962,276,228,1083375812.0,0,4963
4963,6,5,1083375868.0,0,4964
4964,6,5,1083375874.0,0,4965
4965,6,146,1083376059.0,0,4966
4966,6,5,1083376120.0,0,4967
4967,6,277,1083376202.0,0,4968
4968,6,5,1083376234.0,0,4969
4969,6,5,1083376431.0,0,4970
4970,6,344,1083376511.0,0,4971
4971,6,1479,1083376535.0,0,4972
4972,6,5,1083376596.0,0,4973
4973,158,296,1083376691.0,0,4974
4974,6,5,1083376810.0,0,4975
4975,6,5,1083376820.0,0,4976
4976,155,250,1083377066.0,0,4977
4977,271,213,1083377106.0,0,4978
4978,103,15,1083377310.0,0,4979
4979,6,5,1083377313.0,0,4980
4980,272,182,1083377948.0,0,4981
4981,272,16,1083378007.0,0,4982
4982,272,23,1083379055.0,0,4983
4983,6,5,1083379649.0,0,4984
4984,27,221,1083380009.0,0,4985
4985,7,83,1083380818.0,0,4986
4986,7,158,1083381158.0,0,4987
4987,26,1480,1083381354.0,0,4988
4988,26,1479,1083381542.0,0,4989
4989,26,314,1083381556.0,0,4990
4990,26,1481,1083381570.0,0,4991
4991,275,344,1083381925.0,0,4992
4992,275,344,1083381932.0,0,4993
4993,275,299,1083382071.0,0,4994
4994,272,23,1083382740.0,0,4995
4995,272,23,1083382828.0,0,4996
4996,209,300,1083382892.0,0,4997
4997,230,259,1083383179.0,0,4998
4998,241,701,1083383211.0,0,4999
4999,241,148,1083384365.0,0,5000
5000,237,227,1083384499.0,0,5001
5001,203,247,1083384525.0,0,5002
5002,241,237,1083384570.0,0,5003
5003,203,300,1083384595.0,0,5004
5004,241,300,1083384669.0,0,5005
5005,123,233,1083384971.0,0,5006
5006,7,300,1083385128.0,0,5007
5007,15,103,1083385268.0,0,5008
5008,272,182,1083385288.0,0,5009
5009,15,119,1083385317.0,0,5010
5010,24,129,1083385372.0,0,5011
5011,52,300,1083385394.0,0,5012
5012,272,182,1083385684.0,0,5013
5013,272,182,1083385874.0,0,5014
5014,19,344,1083386132.0,0,5015
5015,19,1480,1083386140.0,0,5016
5016,203,300,1083386335.0,0,5017
5017,19,300,1083386440.0,0,5018
5018,85,300,1083386493.0,0,5019
5019,203,300,1083386625.0,0,5020
5020,206,185,1083386684.0,0,5021
5021,206,185,1083386705.0,0,5022
5022,27,284,1083386726.0,0,5023
5023,203,299,1083386728.0,0,5024
5024,299,275,1083386731.0,0,5025
5025,52,301,1083386740.0,0,5026
5026,206,185,1083386747.0,0,5027
5027,284,27,1083387193.0,0,5028
5028,239,300,1083387200.0,0,5029
5029,27,284,1083387224.0,0,5030
5030,300,239,1083387265.0,0,5031
5031,284,27,1083387276.0,0,5032
5032,275,299,1083387286.0,0,5033
5033,27,435,1083387296.0,0,5034
5034,283,15,1083387310.0,0,5035
5035,203,300,1083387454.0,0,5036
5036,283,15,1083387570.0,0,5037
5037,203,300,1083387576.0,0,5038
5038,85,300,1083387636.0,0,5039
5039,316,285,1083387689.0,0,5040
5040,288,27,1083387704.0,0,5041
5041,103,206,1083387706.0,0,5042
5042,203,300,1083387816.0,0,5043
5043,241,271,1083387820.0,0,5044
5044,19,300,1083387862.0,0,5045
5045,288,27,1083387968.0,0,5046
5046,272,182,1083387982.0,0,5047
5047,96,38,1083388070.0,0,5048
5048,288,27,1083388075.0,0,5049
5049,203,300,1083388093.0,0,5050
5050,96,378,1083388106.0,0,5051
5051,275,103,1083388113.0,0,5052
5052,317,230,1083388129.0,0,5053
5053,201,1482,1083388195.0,0,5054
5054,299,275,1083388245.0,0,5055
5055,52,1460,1083388286.0,0,5056
5056,203,300,1083388289.0,0,5057
5057,275,299,1083388314.0,0,5058
5058,318,230,1083388374.0,0,5059
5059,203,121,1083388432.0,0,5060
5060,203,300,1083388454.0,0,5061
5061,96,206,1083388642.0,0,5062
5062,19,300,1083388692.0,0,5063
5063,283,218,1083388703.0,0,5064
5064,52,275,1083388704.0,0,5065
5065,96,300,1083388843.0,0,5066
5066,300,96,1083388914.0,0,5067
5067,283,218,1083388939.0,0,5068
5068,96,300,1083389059.0,0,5069
5069,169,27,1083389095.0,0,5070
5070,19,300,1083389116.0,0,5071
5071,203,300,1083389150.0,0,5072
5072,19,1460,1083389171.0,0,5073
5073,299,150,1083389247.0,0,5074
5074,299,150,1083389390.0,0,5075
5075,299,275,1083389542.0,0,5076
5076,318,319,1083389546.0,0,5077
5077,239,300,1083389603.0,0,5078
5078,203,701,1083389620.0,0,5079
5079,300,96,1083389736.0,0,5080
5080,203,300,1083389822.0,0,5081
5081,19,300,1083389827.0,0,5082
5082,171,16,1083390171.0,0,5083
5083,18,171,1083390209.0,0,5084
5084,38,96,1083390219.0,0,5085
5085,52,279,1083390271.0,0,5086
5086,19,300,1083390406.0,0,5087
5087,18,171,1083390474.0,0,5088
5088,18,171,1083390492.0,0,5089
5089,319,318,1083390503.0,0,5090
5090,18,171,1083390520.0,0,5091
5091,123,284,1083390706.0,0,5092
5092,18,171,1083390713.0,0,5093
5093,18,171,1083390810.0,0,5094
5094,18,171,1083390848.0,0,5095
5095,18,171,1083390861.0,0,5096
5096,18,171,1083391060.0,0,5097
5097,18,171,1083391092.0,0,5098
5098,19,300,1083391105.0,0,5099
5099,18,211,1083391208.0,0,5100
5100,18,171,1083391278.0,0,5101
5101,18,171,1083391441.0,0,5102
5102,18,171,1083391523.0,0,5103
5103,299,150,1083391529.0,0,5104
5104,18,171,1083391586.0,0,5105
5105,18,171,1083391918.0,0,5106
5106,18,171,1083392096.0,0,5107
5107,18,171,1083392109.0,0,5108
5108,28,227,1083392125.0,0,5109
5109,18,171,1083392131.0,0,5110
5110,18,171,1083392180.0,0,5111
5111,28,107,1083392217.0,0,5112
5112,28,107,1083392247.0,0,5113
5113,28,1483,1083392265.0,0,5114
5114,28,471,1083392276.0,0,5115
5115,28,1480,1083392283.0,0,5116
5116,28,344,1083392295.0,0,5117
5117,28,216,1083392306.0,0,5118
5118,28,318,1083392326.0,0,5119
5119,28,313,1083392350.0,0,5120
5120,28,5,1083392358.0,0,5121
5121,28,159,1083392366.0,0,5122
5122,19,300,1083392380.0,0,5123
5123,28,308,1083392389.0,0,5124
5124,28,341,1083392403.0,0,5125
5125,28,35,1083392451.0,0,5126
5126,28,159,1083392506.0,0,5127
5127,28,33,1083392557.0,0,5128
5128,28,150,1083392564.0,0,5129
5129,28,133,1083392573.0,0,5130
5130,28,171,1083392655.0,0,5131
5131,28,300,1083392678.0,0,5132
5132,28,210,1083392686.0,0,5133
5133,28,259,1083392709.0,0,5134
5134,28,312,1083392718.0,0,5135
5135,28,211,1083392733.0,0,5136
5136,28,201,1083392747.0,0,5137
5137,28,284,1083392864.0,0,5138
5138,28,171,1083392871.0,0,5139
5139,230,318,1083392872.0,0,5140
5140,28,284,1083392926.0,0,5141
5141,230,259,1083392951.0,0,5142
5142,18,171,1083393004.0,0,5143
5143,28,159,1083393075.0,0,5144
5144,320,299,1083393110.0,0,5145
5145,18,300,1083393161.0,0,5146
5146,28,284,1083393226.0,0,5147
5147,28,159,1083393254.0,0,5148
5148,28,33,1083393273.0,0,5149
5149,19,300,1083393274.0,0,5150
5150,18,171,1083393322.0,0,5151
5151,320,133,1083393334.0,0,5152
5152,17,254,1083393351.0,0,5153
5153,28,159,1083393371.0,0,5154
5154,28,284,1083393381.0,0,5155
5155,18,300,1083393464.0,0,5156
5156,19,300,1083393550.0,0,5157
5157,28,33,1083393559.0,0,5158
5158,28,159,1083393584.0,0,5159
5159,96,38,1083393616.0,0,5160
5160,28,35,1083393617.0,0,5161
5161,28,33,1083393644.0,0,5162
5162,28,159,1083393674.0,0,5163
5163,28,33,1083393686.0,0,5164
5164,18,171,1083393725.0,0,5165
5165,18,300,1083393751.0,0,5166
5166,28,284,1083393759.0,0,5167
5167,35,301,1083393765.0,0,5168
5168,18,300,1083393802.0,0,5169
5169,230,317,1083393805.0,0,5170
5170,28,33,1083393817.0,0,5171
5171,28,33,1083393826.0,0,5172
5172,18,171,1083393866.0,0,5173
5173,28,284,1083393952.0,0,5174
5174,96,300,1083393971.0,0,5175
5175,28,33,1083393972.0,0,5176
5176,28,33,1083394034.0,0,5177
5177,18,300,1083394048.0,0,5178
5178,28,284,1083394056.0,0,5179
5179,28,33,1083394198.0,0,5180
5180,28,284,1083394220.0,0,5181
5181,300,96,1083394252.0,0,5182
5182,304,305,1083394314.0,0,5183
5183,28,284,1083394321.0,0,5184
5184,304,305,1083394359.0,0,5185
5185,28,284,1083394456.0,0,5186
5186,18,300,1083394503.0,0,5187
5187,124,218,1083394517.0,0,5188
5188,28,284,1083394520.0,0,5189
5189,18,300,1083394583.0,0,5190
5190,18,300,1083394614.0,0,5191
5191,18,300,1083394626.0,0,5192
5192,28,284,1083394640.0,0,5193
5193,18,284,1083394689.0,0,5194
5194,19,300,1083394743.0,0,5195
5195,18,300,1083394762.0,0,5196
5196,18,171,1083394781.0,0,5197
5197,18,171,1083394815.0,0,5198
5198,28,109,1083394835.0,0,5199
5199,18,171,1083394859.0,0,5200
5200,28,284,1083394906.0,0,5201
5201,18,300,1083394930.0,0,5202
5202,18,159,1083394997.0,0,5203
5203,18,171,1083395095.0,0,5204
5204,18,86,1083395134.0,0,5205
5205,18,159,1083395151.0,0,5206
5206,18,171,1083395188.0,0,5207
5207,18,86,1083395208.0,0,5208
5208,18,86,1083395232.0,0,5209
5209,18,171,1083395260.0,0,5210
5210,12,253,1083395269.0,0,5211
5211,155,318,1083395307.0,0,5212
5212,18,86,1083395309.0,0,5213
5213,18,300,1083395341.0,0,5214
5214,318,230,1083395360.0,0,5215
5215,18,171,1083395413.0,0,5216
5216,19,300,1083395441.0,0,5217
5217,18,159,1083395446.0,0,5218
5218,18,300,1083395532.0,0,5219
5219,18,159,1083395572.0,0,5220
5220,18,159,1083395588.0,0,5221
5221,18,86,1083395635.0,0,5222
5222,18,300,1083395677.0,0,5223
5223,19,300,1083395702.0,0,5224
5224,18,300,1083395706.0,0,5225
5225,18,171,1083395755.0,0,5226
5226,18,300,1083395788.0,0,5227
5227,247,158,1083395795.0,0,5228
5228,18,300,1083395808.0,0,5229
5229,247,254,1083395817.0,0,5230
5230,18,159,1083395855.0,0,5231
5231,18,300,1083395870.0,0,5232
5232,18,300,1083395919.0,0,5233
5233,18,86,1083395954.0,0,5234
5234,18,159,1083396024.0,0,5235
5235,19,300,1083396078.0,0,5236
5236,18,159,1083396106.0,0,5237
5237,206,96,1083396155.0,0,5238
5238,225,234,1083396192.0,0,5239
5239,206,103,1083396196.0,0,5240
5240,18,225,1083396203.0,0,5241
5241,304,471,1083396237.0,0,5242
5242,18,159,1083396237.0,0,5243
5243,18,300,1083396279.0,0,5244
5244,18,300,1083396304.0,0,5245
5245,18,300,1083396363.0,0,5246
5246,18,300,1083396469.0,0,5247
5247,18,300,1083396637.0,0,5248
5248,18,300,1083396732.0,0,5249
5249,18,300,1083396785.0,0,5250
5250,18,300,1083396807.0,0,5251
5251,18,300,1083396932.0,0,5252
5252,18,300,1083396950.0,0,5253
5253,18,300,1083397032.0,0,5254
5254,18,300,1083397098.0,0,5255
5255,18,159,1083397191.0,0,5256
5256,18,300,1083397259.0,0,5257
5257,18,300,1083397345.0,0,5258
5258,18,159,1083397404.0,0,5259
5259,299,320,1083397407.0,0,5260
5260,35,222,1083397441.0,0,5261
5261,18,159,1083397501.0,0,5262
5262,18,86,1083397523.0,0,5263
5263,18,300,1083397537.0,0,5264
5264,18,300,1083397555.0,0,5265
5265,18,300,1083397584.0,0,5266
5266,18,86,1083397639.0,0,5267
5267,18,86,1083397653.0,0,5268
5268,19,300,1083397821.0,0,5269
5269,309,289,1083397911.0,0,5270
5270,18,300,1083397998.0,0,5271
5271,18,284,1083398039.0,0,5272
5272,19,300,1083398188.0,0,5273
5273,18,284,1083398216.0,0,5274
5274,18,300,1083398258.0,0,5275
5275,18,284,1083398317.0,0,5276
5276,18,300,1083398339.0,0,5277
5277,19,300,1083398361.0,0,5278
5278,18,300,1083398375.0,0,5279
5279,18,300,1083398399.0,0,5280
5280,19,1479,1083398597.0,0,5281
5281,18,300,1083398603.0,0,5282
5282,283,35,1083398641.0,0,5283
5283,18,121,1083398674.0,0,5284
5284,241,701,1083398725.0,0,5285
5285,27,289,1083398741.0,0,5286
5286,18,284,1083398762.0,0,5287
5287,18,300,1083398802.0,0,5288
5288,106,1476,1083398827.0,0,5289
5289,19,325,1083398946.0,0,5290
5290,8,247,1083399040.0,0,5291
5291,241,300,1083399058.0,0,5292
5292,239,167,1083399366.0,0,5293
5293,239,167,1083399640.0,0,5294
5294,239,167,1083399640.0,0,5295
5295,277,239,1083399735.0,0,5296
5296,19,206,1083399793.0,0,5297
5297,280,46,1083399846.0,0,5298
5298,19,1464,1083399856.0,0,5299
5299,19,1464,1083399870.0,0,5300
5300,193,300,1083399898.0,0,5301
5301,239,167,1083399918.0,0,5302
5302,239,167,1083399961.0,0,5303
5303,235,15,1083399971.0,0,5304
5304,321,325,1083400047.0,0,5305
5305,239,167,1083400107.0,0,5306
5306,74,248,1083400206.0,0,5307
5307,74,248,1083400494.0,0,5308
5308,320,299,1083400523.0,0,5309
5309,241,121,1083400579.0,0,5310
5310,299,150,1083400626.0,0,5311
5311,74,248,1083400661.0,0,5312
5312,239,167,1083400671.0,0,5313
5313,74,248,1083400672.0,0,5314
5314,241,227,1083400774.0,0,5315
5315,239,167,1083400808.0,0,5316
5316,275,245,1083400836.0,0,5317
5317,74,248,1083400880.0,0,5318
5318,241,211,1083400904.0,0,5319
5319,74,248,1083400967.0,0,5320
5320,74,248,1083401028.0,0,5321
5321,322,165,1083401069.0,0,5322
5322,299,320,1083401086.0,0,5323
5323,74,248,1083401116.0,0,5324
5324,239,167,1083401131.0,0,5325
5325,320,299,1083401141.0,0,5326
5326,74,248,1083401267.0,0,5327
5327,74,275,1083401296.0,0,5328
5328,74,248,1083401341.0,0,5329
5329,275,230,1083401399.0,0,5330
5330,74,248,1083401447.0,0,5331
5331,74,248,1083401466.0,0,5332
5332,74,275,1083401497.0,0,5333
5333,74,248,1083401519.0,0,5334
5334,74,248,1083401593.0,0,5335
5335,74,248,1083401725.0,0,5336
5336,299,320,1083402237.0,0,5337
5337,320,299,1083402309.0,0,5338
5338,146,275,1083402406.0,0,5339
5339,323,134,1083402426.0,0,5340
5340,8,353,1083402569.0,0,5341
5341,8,98,1083402636.0,0,5342
5342,324,300,1083402667.0,0,5343
5343,256,325,1083402694.0,0,5344
5344,8,353,1083402736.0,0,5345
5345,284,35,1083402771.0,0,5346
5346,72,284,1083402866.0,0,5347
5347,309,289,1083402925.0,0,5348
5348,167,29,1083402927.0,0,5349
5349,284,72,1083402940.0,0,5350
5350,284,72,1083402975.0,0,5351
5351,71,143,1083402987.0,0,5352
5352,72,284,1083403089.0,0,5353
5353,284,72,1083403116.0,0,5354
5354,256,46,1083403124.0,0,5355
5355,167,329,1083403125.0,0,5356
5356,167,353,1083403154.0,0,5357
5357,150,299,1083403191.0,0,5358
5358,72,284,1083403345.0,0,5359
5359,19,353,1083403367.0,0,5360
5360,284,72,1083403404.0,0,5361
5361,284,72,1083403433.0,0,5362
5362,150,210,1083403521.0,0,5363
5363,150,299,1083403586.0,0,5364
5364,20,35,1083403605.0,0,5365
5365,29,167,1083403631.0,0,5366
5366,72,284,1083403777.0,0,5367
5367,72,284,1083403823.0,0,5368
5368,284,72,1083403928.0,0,5369
5369,8,353,1083403935.0,0,5370
5370,284,72,1083404013.0,0,5371
5371,8,353,1083404041.0,0,5372
5372,299,150,1083404059.0,0,5373
5373,324,213,1083404087.0,0,5374
5374,8,353,1083404107.0,0,5375
5375,8,353,1083404125.0,0,5376
5376,72,284,1083404129.0,0,5377
5377,8,353,1083404146.0,0,5378
5378,72,284,1083404184.0,0,5379
5379,8,353,1083404190.0,0,5380
5380,8,353,1083404213.0,0,5381
5381,284,72,1083404228.0,0,5382
5382,8,353,1083404230.0,0,5383
5383,284,72,1083404263.0,0,5384
5384,8,353,1083404284.0,0,5385
5385,72,284,1083404295.0,0,5386
5386,8,353,1083404309.0,0,5387
5387,8,353,1083404329.0,0,5388
5388,72,284,1083404372.0,0,5389
5389,284,72,1083404377.0,0,5390
5390,72,284,1083404383.0,0,5391
5391,8,353,1083404389.0,0,5392
